cell_id,centroid_lat,centroid_lon,grid_area_km2,d0_land,d1_feasible,d1_exclusion_reason,open_water_flag,protected_land_flag,regulatory_floodway_flag,mean_slope_deg,urban_context,developed_context,grand_region,sampling_stratum,dist_transmission_any_km,dist_transmission_100kv_km,dist_transmission_230kv_km,max_voltage_within_25km_kv,transmission_owner_count_25km,dist_major_road_km,dist_interstate_km,dist_surface_water_flowline_km,named_flowlines_within_25km,degree_institutions_50km,cip11_completions_50km,cip14_completions_50km,degree_institutions_100km,cip11_completions_100km,cip14_completions_100km,county_total_employment,county_total_establishments,county_total_employment_flag,information_sector_employment,information_sector_establishments,information_sector_employment_flag,professional_scientific_employment,professional_scientific_establishments,professional_scientific_employment_flag,county_geoid,county_name,county_assignment_method,grid_resolution_km,slope_excluded_frac,permanent_open_water_frac,protected_gap12_frac,regulatory_floodway_frac,military_land_frac,hard_exclusion_union_frac,available_area_km2,largest_available_component_km2,available_fraction,d1_status,d1_feasible_v2,d1_exclusion_reasons,d1_feasible_v1,domain_rule_version,slope_threshold_pct,minimum_available_component_km2,military_land_flag,flood_mapping_coverage_status,final_raw_score,final_score,rank_within_batch,score_p05,score_p95,score_iqr,grid_regime,regime_distance,novelty_flag,model_version,selected_specification,phase2_sha256,scored_at_utc,d1_eligibility,exclusion_context,engineering_check_status,d1_relative_percentile,statewide_rank,review_band
TN5K-1346,36.4595843074,-87.6839914478,25,1,1,,1,1,0,1.570188274,nonmetro,nonmetro_proxy,middle,middle|nonmetro,6.4109752081,6.4109752081,6.4109752081,500,1,1.7618293875,36.8467399702,0.0983172284,1172,5,126,3,40,901,501,1882,180,G,0,0,NO_PUBLISHED_ROW,16,6,J,47161,Stewart County,point_in_county,5,0,0.03157894736842105,0.1631578947368421,0,0,0.1815789473684211,19.4375,19.1875,0.8184210526315789,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-5.22380299868,1.89023001594,3806,1.10908676839,2.60191300387,0.518105215213,R2,3.14984867582,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,1.89023001594,3806,Lower empirical affinity
TN5K-1347,36.5040488171,-87.6790675381,25,1,1,,1,1,0,1.6202257872,nonmetro,nonmetro_proxy,middle,middle|nonmetro,4.6484393991,4.6484393991,11.3736958954,500,1,1.0465923734,33.9724300786,0.3330448039,1071,6,205,3,40,1067,501,1882,180,G,0,0,NO_PUBLISHED_ROW,16,6,J,47161,Stewart County,point_in_county,5,0,0,0.06052631578947369,0,0,0.06052631578947369,22.3125,22.25,0.9394736842105263,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.44879987994,12.0018219084,3401,8.15759508085,15.0113869278,1.9927123662,R2,3.09279471045,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,12.0018219084,3401,Lower empirical affinity
TN5K-1348,36.5485119586,-87.6741378089,25,1,1,,0,0,0,0.6843274501,nonmetro,nonmetro_proxy,middle,middle|nonmetro,0.259162117,0.259162117,16.3364112303,500,1,0.1399579934,31.6208940923,0.1631720441,1004,6,205,3,36,1067,501,1882,180,G,0,0,NO_PUBLISHED_ROW,16,6,J,47161,Stewart County,point_in_county,5,0,0,0,0,0.4657894736842105,0.4657894736842105,12.6875,12.6875,0.5342105263157895,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,1,TN_DFIRM_statewide_service; floodway_only,-2.87659908676,65.0193577773,1312,60.7299020724,67.7408335231,4.37827374174,R2,3.42585794214,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,65.0193577773,1312,Watchlist
TN5K-1349,36.5929737566,-87.66920225,25,1,0,hard_mask_no_component_ge_0_10km2,1,0,0,0.3268217378,nonmetro,nonmetro_proxy,middle,middle|nonmetro,5.1656441296,5.1656441296,21.2993705395,500,1,4.7554107734,29.9155920732,0.0977787482,953,6,205,3,32,1067,501,1882,180,G,0,0,NO_PUBLISHED_ROW,16,6,J,47161,Stewart County,point_in_county,5,0,0.01052631578947368,0,0,1,1,0,0,0,excluded,0,hard_mask_no_component_ge_0_10km2,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,1,TN_DFIRM_statewide_service; floodway_only,,,,,,,,,,,,,,excluded,hard_mask_no_component_ge_0_10km2,not_applicable_non_d1,,,
TN5K-1350,36.6258498399,-87.66445795,12.005117048,1,0,hard_mask_no_component_ge_0_10km2,0,0,0,0.3665507527,nonmetro,nonmetro_proxy,middle,middle|nonmetro,8.817547944099999,8.817547944099999,24.9767022849,500,1,8.399565858400001,29.0413451073,0.2513623629,818,6,205,3,31,1067,501,1882,180,G,0,0,NO_PUBLISHED_ROW,16,6,J,47161,Stewart County,point_in_county,5,0,0,0,0,1,1,0,0,0,excluded,0,hard_mask_no_component_ge_0_10km2,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,1,TN_DFIRM_statewide_service; floodway_only,,,,,,,,,,,,,,excluded,hard_mask_no_component_ge_0_10km2,not_applicable_non_d1,,,
TN5K-1351,35.043528982,-87.7831019899,12.0885903061,1,1,,0,0,0,0.7907482849,nonmetro,nonmetro_proxy,middle,middle|nonmetro,12.299587939,12.299587939,71.26717913909999,161,1,3.1485568974,81.980023379,0.0709905059,1134,4,78,13,15,427,14,2810,216,G,20,3,J,22,10,J,47181,Wayne County,point_in_county,5,0,0,0,0,0,0,17.5,17.5,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.51092633072,10.5670690048,3459,7.57800045548,16.1751309497,3.72352539285,R2,2.89896236545,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,10.5670690048,3459,Lower empirical affinity
TN5K-1352,35.0765244236,-87.77871212869999,25,1,1,,0,0,0,0.8142831491,nonmetro,nonmetro_proxy,middle,middle|nonmetro,14.6921345507,14.6921345507,72.86080114390001,161,1,4.5035216341,81.4213885927,0.4650854511,1182,4,78,13,15,427,14,2810,216,G,20,3,J,22,10,J,47181,Wayne County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.5860444683,9.04122067866,3522,5.9200637668,14.6458665452,3.76907310408,R2,3.01937941833,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,9.04122067866,3522,Lower empirical affinity
TN5K-1353,35.121041375,-87.7739319291,25,1,1,,0,0,0,1.0874706672,nonmetro,nonmetro_proxy,middle,middle|nonmetro,16.1970049024,16.1970049024,75.2923812641,161,1,1.1024272401,81.0335122411,0.5899021391,1216,4,78,13,15,427,14,2810,216,G,20,3,J,22,10,J,47181,Wayne County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.80170115607,31.9517194261,2603,25.7333181508,39.880437258,5.70485083125,R2,2.9544623639,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,31.9517194261,2603,Lower empirical affinity
TN5K-1354,35.1655562034,-87.7691461813,25,1,1,,0,0,0,1.3515461551,nonmetro,nonmetro_proxy,middle,middle|nonmetro,15.9816373883,15.9816373883,77.96539229610001,161,1,2.3943460512,78.64428097939999,0.4131261713,1259,5,78,13,15,427,14,2810,216,G,20,3,J,22,10,J,47181,Wayne County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.30390694342,15.8278296516,3245,10.9997722614,22.3741744477,5.01024823503,R2,2.98187954997,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,15.8278296516,3245,Lower empirical affinity
TN5K-1355,35.2100689325,-87.7643548758,25,1,1,,0,0,0,1.4642363522,nonmetro,nonmetro_proxy,middle,middle|nonmetro,12.7834661017,12.7834661017,80.8558534891,161,1,3.3545876697,73.8365343377,0.3245175581,1223,4,37,13,15,427,14,2810,216,G,20,3,J,22,10,J,47181,Wayne County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.33506592745,14.8485538602,3287,10.9781370986,22.1885675245,4.65156000911,R2,2.93393771593,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,14.8485538602,3287,Lower empirical affinity
TN5K-1356,35.2545795859,-87.75955800289999,25,1,1,,0,1,0,1.2577414181,nonmetro,nonmetro_proxy,middle,middle|nonmetro,7.8260036523,7.8260036523,80.074983793,161,1,0.8043258149,68.9841498215,0.5056220823000001,1252,3,0,0,15,175,14,2810,216,G,20,3,J,22,10,J,47181,Wayne County,point_in_county,5,0,0,0.06578947368421052,0,0,0.06578947368421052,22.1875,22.1875,0.9342105263157895,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.95777970907,62.3320428148,1414,57.3536779777,74.0992940105,5.90981553177,R2,3.68821102975,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,62.3320428148,1414,Watchlist
TN5K-1357,35.2990881875,-87.75475555280001,25,1,1,,0,1,1,1.3844121231,nonmetro,nonmetro_proxy,middle,middle|nonmetro,2.9067562775,2.9067562775,78.3659896217,161,1,0.8715703301,64.0176363291,0.0086626594,1306,3,0,0,14,166,14,2810,216,G,20,3,J,22,10,J,47181,Wayne County,point_in_county,5,0,0,0.007894736842105263,0.002631578947368421,0,0.01052631578947368,23.5,23.5,0.9894736842105263,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.75170045423,68.5948531086,1174,62.3263493509,79.5035299476,4.35549988613,R2,3.64416335687,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,68.5948531086,1174,Watchlist
TN5K-1358,35.343594761,-87.7499475159,25,1,1,,0,1,1,1.7397040659,nonmetro,nonmetro_proxy,middle,middle|nonmetro,0.6922408221,0.6922408221,75.710245449,161,1,1.8568900633,59.0516789305,0.1787078012,1305,2,0,0,15,186,14,2810,216,G,20,3,J,22,10,J,47181,Wayne County,point_in_county,5,0,0,0.06052631578947369,0.0131578947368421,0,0.07368421052631578,22,22,0.9263157894736842,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.32972959202,81.0293782737,692,75.3313595992,88.3580050102,2.19198360282,R2,3.64901044128,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,81.0293782737,692,Priority 2
TN5K-1359,35.3880993303,-87.7451338825,25,1,1,,0,1,0,1.5098393559,nonmetro,nonmetro_proxy,middle,middle|nonmetro,4.957848081,4.957848081,71.3848716597,161,1,4.2228313517,54.086367007,0.7162605207,1290,2,0,0,17,192,14,2810,216,G,20,3,J,22,10,J,47181,Wayne County,point_in_county,5,0,0,0.002631578947368421,0,0,0.002631578947368421,23.6875,23.6875,0.9973684210526316,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.3509435789,48.1894784787,1971,39.647005238,61.4347529037,8.89888408107,R2,3.70871649861,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,48.1894784787,1971,Lower empirical affinity
TN5K-1360,35.4326019191,-87.7403146427,25,1,1,,0,0,0,1.7013736566,nonmetro,nonmetro_proxy,middle,middle|nonmetro,9.698627912599999,9.698627912599999,66.8552464544,161,1,4.6804653606,49.1218270978,0.133657433,1319,2,0,0,17,192,14,2810,216,G,20,3,J,22,10,J,47181,Wayne County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.15051871333,20.5647916192,3051,14.4921430198,30.5033022091,6.98588020952,R2,3.72504033906,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,20.5647916192,3051,Lower empirical affinity
TN5K-1361,35.4771025515,-87.7354897869,25,1,1,,0,0,0,1.2394008305,nonmetro,nonmetro_proxy,middle,middle|nonmetro,14.3791804134,14.3791804134,62.3923729306,161,1,1.1503586021,44.1582437708,0.1257503646,1330,2,0,0,18,169,14,2810,216,G,20,3,J,22,10,J,47181,Wayne County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.64384029789,37.1669323616,2397,30.8551582783,48.7736278752,7.74880437258,R2,3.7518984169,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,37.1669323616,2397,Lower empirical affinity
TN5K-1362,35.5216012512,-87.7306593051,25,1,1,,0,0,0,1.6448707051,nonmetro,nonmetro_proxy,middle,middle|nonmetro,14.5493020676,16.2907270931,58.0116007698,161,1,3.3942174234,39.1958963335,0.0128102255,1318,2,0,0,20,175,14,1608,115,G,0,0,NO_PUBLISHED_ROW,11,5,G,47135,Perry County,point_in_county,5,0.002631578947368421,0,0,0,0,0.002631578947368421,23.6875,23.6875,0.9973684210526316,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.79285225564,5.73901161467,3658,3.08471874288,10.9018446823,2.58483261216,R2,4.70882033518,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,5.73901161467,3658,Lower empirical affinity
TN5K-1363,35.5660980423,-87.7258231877,25,1,1,,0,0,0,1.4809100959,nonmetro,nonmetro_proxy,middle,middle|nonmetro,11.5894550266,16.1674676998,53.7329527459,161,1,3.0683318893,34.2352274196,0.0206031226,1343,1,0,0,20,180,14,1608,115,G,0,0,NO_PUBLISHED_ROW,11,5,G,47135,Perry County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.49692247995,10.9314506946,3445,6.1671601002,18.9227966295,3.92279662947,R2,4.75505813732,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,10.9314506946,3445,Lower empirical affinity
TN5K-1364,35.6105929488,-87.7209814247,25,1,1,,0,0,0,1.3303690586,nonmetro,nonmetro_proxy,middle,middle|nonmetro,10.3094694226,14.9476737359,49.5828077457,161,1,1.2194318324,29.2769811764,0.0113619479,1382,1,0,0,24,274,62,1608,115,G,0,0,NO_PUBLISHED_ROW,11,5,G,47135,Perry County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.03205998585,24.3680255067,2897,19.6663630153,31.8048280574,5.81872010931,R2,4.37417335678,true,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,24.3680255067,2897,Lower empirical affinity
TN5K-1365,35.6550859946,-87.7161340063,25,1,1,,0,0,0,1.6474831502,nonmetro,nonmetro_proxy,middle,middle|nonmetro,10.7623424339,11.3447389209,45.1282250468,161,1,0.0520765304,24.3225100705,0.2560358657,1434,1,0,0,31,659,477,3025,316,G,33,6,H,25,11,J,47081,Hickman County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.6781847475,71.3504896379,1067,64.8690503302,75.9303120018,5.31200182191,R2,2.74248474516,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,71.3504896379,1067,Watchlist
TN5K-1366,35.6995772038,-87.7112809226,25,1,1,,0,0,0,1.891281512,nonmetro,nonmetro_proxy,middle,middle|nonmetro,7.8210705755,7.8210705755,40.2359199337,161,1,4.6741092593,19.3745509237,0.9900816563,1417,2,12,0,36,811,484,3025,316,G,33,6,H,25,11,J,47081,Hickman County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.52819961634,41.448417217,2225,34.9703939877,47.1350489638,7.10544295149,R2,2.05891342815,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,41.448417217,2225,Lower empirical affinity
TN5K-1367,35.7440666005,-87.7064221637,25,1,1,,0,0,0,0.9755283594,nonmetro,nonmetro_proxy,middle,middle|nonmetro,4.4539254103,4.4539254103,35.3644808488,161,1,7.2424148388,14.439315328,0.7721708762,1423,2,12,0,37,768,471,3025,316,G,33,6,H,25,11,J,47081,Hickman County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.55762174746,40.3097244363,2273,34.5035299476,47.1931222956,5.60236848098,R2,1.82605322844,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,40.3097244363,2273,Lower empirical affinity
TN5K-1368,35.7885542088,-87.7015577196,25,1,1,,0,0,0,1.2495900724,nonmetro,nonmetro_proxy,middle,middle|nonmetro,1.0882801097,1.0882801097,30.4385217007,161,1,5.1058901535,9.5196492602,0.5897717716,1462,2,12,0,38,768,471,3025,316,G,33,6,H,25,11,J,47081,Hickman County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.66535319234,71.7376451833,1052,66.7421999545,75.3677977682,5.08995672967,R2,1.94102838939,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,71.7376451833,1052,Watchlist
TN5K-1369,35.8330400529,-87.6966875804,25,1,1,,0,1,0,1.5400851435,nonmetro,nonmetro_proxy,middle,middle|nonmetro,2.2769322961,2.2769322961,25.4851422353,161,1,1.7798857248,4.6939400927,0.4526393044,1527,2,12,0,42,768,471,3025,316,G,33,6,H,25,11,J,47081,Hickman County,point_in_county,5,0.007894736842105263,0,0.09210526315789473,0,0,0.09736842105263158,21.4375,21.4375,0.9026315789473685,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.2905569889,81.9403324983,657,77.6690958779,84.3816898201,3.75199271237,R2,1.80804636612,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,81.9403324983,657,Priority 2
TN5K-1370,35.8775241569,-87.69181173609999,25,1,1,,0,1,0,1.4752285282,nonmetro,nonmetro_proxy,middle,middle|nonmetro,1.8335944857,1.8335944857,20.5332861814,500,1,0.1526643576,0.1526643576,0.330859143,1513,2,12,0,45,875,502,3025,316,G,33,6,H,25,11,J,47081,Hickman County,point_in_county,5,0,0,0.04736842105263158,0,0,0.04736842105263158,22.625,22.625,0.9526315789473684,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-1.3451970319,96.1284445457,135,93.3933044864,97.2466408563,2.20337053063,R2,2.21921839413,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,96.1284445457,135,Priority 1
TN5K-1371,35.9220065451,-87.6869301767,25,1,1,,0,0,0,1.0756986075,nonmetro,nonmetro_proxy,middle,middle|nonmetro,1.853974887,1.853974887,15.5816216965,500,1,1.3256312222,4.3145289407,0.417626765,1467,2,12,0,43,846,501,4458,332,G,33,6,H,66,12,H,47085,Humphreys County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.49770729436,76.6795718515,866,72.5119562742,81.3641539513,4.76542928718,R2,1.82403816076,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,76.6795718515,866,Priority 2
TN5K-1372,35.9664872417,-87.6820428922,25,1,1,,0,0,0,1.5949176947,nonmetro,nonmetro_proxy,middle,middle|nonmetro,1.1904562932,1.1904562932,10.6301363609,500,1,1.9935939537,8.6052523631,0.1963630461,1453,2,12,0,42,839,501,4458,332,G,33,6,H,66,12,H,47085,Humphreys County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.9798585477,61.8993395582,1433,55.65930312,66.4188112047,4.73126850376,R2,2.00340593672,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,61.8993395582,1433,Watchlist
TN5K-1373,36.0109662709,-87.6771498725,25,1,1,,0,0,0,1.0842484633,nonmetro,nonmetro_proxy,middle,middle|nonmetro,2.4556691848,2.4556691848,5.6788307056,500,1,5.3107258417,12.2436374158,0.1488603744,1438,1,12,0,43,918,501,4458,332,G,33,6,H,66,12,H,47085,Humphreys County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.08863143686,22.3639262127,2978,16.2092917331,25.9075381462,5.9667501708,R2,1.8527894777,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,22.3639262127,2978,Lower empirical affinity
TN5K-1374,36.0554436572,-87.6722511076,25,1,1,,0,0,0,1.0393556952,nonmetro,nonmetro_proxy,middle,middle|nonmetro,0.7276962061,0.7276962061,0.7276962061,500,1,4.9051472405,15.8800154161,0.1709057865,1419,1,12,0,43,918,501,4458,332,G,33,6,H,66,12,H,47085,Humphreys County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-4.01331929565,24.9373718971,2874,16.9505807333,28.2680482806,4.21885675245,R2,2.37485687616,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,24.9373718971,2874,Lower empirical affinity
TN5K-1375,36.0999194249,-87.6673465873,25,1,1,,1,0,0,0.7736006214,nonmetro,nonmetro_proxy,middle,middle|nonmetro,0.2744121779,4.1330454302,4.1806562757,500,1,0.1714852815,19.5143833959,0.3506394111,1365,1,12,0,44,918,501,4458,332,G,33,6,H,66,12,H,47085,Humphreys County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-2.42684987103,78.6608972899,788,74.1163744022,82.2830790253,3.56980186746,R2,2.16512782298,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,78.6608972899,788,Priority 2
TN5K-1376,36.1443935984,-87.66243630149999,25,1,1,,0,0,0,0.9211618519,nonmetro,nonmetro_proxy,middle,middle|nonmetro,4.6945082577,8.4984720947,9.0339200669,500,1,1.6587332988,23.1467383748,0.3232149873,1313,2,12,0,44,918,501,4458,332,G,33,6,H,66,12,H,47085,Humphreys County,point_in_county,5,0,0,0,0,0,0,23.75,23.75,1,eligible,1,,1,D1_v2_IM3_adapted_2026-09-13,16,0.1,0,TN_DFIRM_statewide_service; floodway_only,-3.90576572033,28.3762240947,2744,23.6950580733,32.9366886814,4.9703939877,R2,1.28768578247,false,TN-DC-1.0.0,pls_logistic,112d6db67d7f4f9e74fa8edde3406937e1f8eb7145e9bc04a64e7030cf1d3e03,2026-09-17T19:05:46Z,eligible,,not_assessed_phase4c,28.3762240947,2744,Lower empirical affinity
